"","ints","mean.K","mean.EC","mean.ECD","mean.PID","mean.FID","max.K","max.EC","max.ECD","max.PID","max.FID","MiHPT_ID","max.depth","top","bottom"
"1009","(39,40]",0.807000009343028,18.1265,690694.95,572985.15,249031.2,3.20000004768372,23.05,738548,656148,307627,"MIHPT-20",87.1,39,40
"1010","(40,41]",1.60000001303852,18.139,795495.5,522400.55,223151.45,9.19999980926514,23.79,957060,713370,371105,"MIHPT-20",87.1,40,41
"1011","(41,42]",9.93649998083711,17.7315,719199.2,646725.35,307626.6,15,23.78,849635,724052,380871,"MIHPT-20",87.1,41,42
"1012","(42,43]",9.19000002406537,12.3485,652912.95,495849.45,219244.95,18,15.06,764183,677511,341807,"MIHPT-20",87.1,42,43
"1013","(43,44]",0.329999991878867,20.954,582537.2,339289.5,135013.95,4.69999980926514,23.23,585955,389111,180670,"MIHPT-20",87.1,43,44
"1019","(49,50]",0.114500000700354,14.2745,580339.8,319757.65,154057.45,0.389999985694885,15.31,592059,450148,244148,"MIHPT-20",87.1,49,50
"1020","(50,51]",1.49000000953674,9.1445,571245.45,224806.9,105960.35,21,14.79,599384,361644,180670,"MIHPT-20",87.1,50,51
"1021","(51,52]",14.960000000149,12.69,584795.75,95103.4,63234.4,22,12.69,682394,112918,83010,"MIHPT-20",87.1,51,52
"1022","(52,53]",11.3449999906123,7.632,715353.8,95141.45,62745.95,15,12.69,998566,112156,73244,"MIHPT-20",87.1,52,53
"1023","(53,54]",21.2450000047684,6.41,1097933.85,92432.9,62013.8,29,6.91,1577197,124363,92776,"MIHPT-20",87.1,53,54
"1024","(54,55]",19.15,5.889,2319894.95,111964.9,80568.6,23,6.37,3525498,134281,107425,"MIHPT-20",87.1,54,55
"1025","(55,56]",20.05,6.4755,4273751.15,90563.7,59816.3,23,7.59,5905942,103763,68361,"MIHPT-20",87.1,55,56
"1026","(56,57]",17.35,6.414,7470931.05,81026.6,55177.85,23,7.31,9356975,83163,63478,"MIHPT-20",87.1,56,57
"1027","(57,58]",23.25,6.3075,6201910.55,72939.35,48830,31,7.48,9360638,80111,58596,"MIHPT-20",87.1,57,58
"1028","(58,59]",24.9,7.2225,5446699.3,67942.15,43947,30,8.23,8320566,70193,48830,"MIHPT-20",87.1,58,59
"1029","(59,60]",27.2,6.1525,2843104.35,64089,42970.4,31,6.76,4050416,66378,48830,"MIHPT-20",87.1,59,60
"1030","(60,61]",33.65,6.393,2752098.15,63249.7,42970.4,40,7.13,4343394,65615,48830,"MIHPT-20",87.1,60,61
"1031","(61,62]",31.75,12.945,1173497.8,75533.35,51515.65,39,17.92,1694388,84689,58596,"MIHPT-20",87.1,61,62
"1032","(62,63]",34.75,10.356,854823.55,73129.95,49318.3,41,16.51,1147496,78585,58596,"MIHPT-20",87.1,62,63
"1033","(63,64]",37.2,7.049,776573.95,70192.8,47853.4,41,7.87,917997,77059,53713,"MIHPT-20",87.1,63,64
"1034","(64,65]",31.95,6.8505,761925.15,73434.95,51515.65,36,7.4,871609,77059,53713,"MIHPT-20",87.1,64,65
"1035","(65,66]",9.35499999821186,6.6765,738547.85,66797.55,48585.8,37,7.04,1206092,76296,63478,"MIHPT-20",87.1,65,66
"1036","(66,67]",17.4249999571592,7.412,828577.55,62028.9,45167.75,26,8.22,950957,64852,48830,"MIHPT-20",87.1,66,67
"1037","(67,68]",31.35,8.0195,1187414.2,62028.9,45656.05,36,8.45,1528367,64852,53713,"MIHPT-20",87.1,67,68
"1038","(68,69]",30.8,7.928,1286965.6,61304.05,46388.5,42,8.89,1722465,64089,58596,"MIHPT-20",87.1,68,69
"1039","(69,70]",37.15,7.8605,1105868.7,58023.15,44435.25,39,9.47,1654103,62563,63478,"MIHPT-20",87.1,69,70
"1040","(70,71]",37.6,7.986,1566148.8,60235.85,44435.25,39,9.33,2119205,66378,63478,"MIHPT-20",87.1,70,71
"1041","(71,72]",40.4,7.587,1397869.85,58404.65,42970.4,44,9.12,1599170,59511,53713,"MIHPT-20",87.1,71,72
"1042","(72,73]",4.58750000186264,9.3005,1662770.4,59587.3,43458.7,27,11.98,2030091,62563,53713,"MIHPT-20",87.1,72,73
"1043","(73,74]",7.08999998345971,15.747,1708548.2,61418.4,47365.05,19,19.72,3028657,73244,63478,"MIHPT-20",87.1,73,74
"1044","(74,75]",11.7040000107139,17.9655,2923184.9,72595.8,52980.45,27,25.26,4027223,82400,63478,"MIHPT-20",87.1,74,75
"1045","(75,76]",23.9899999905378,7.375,2293099.8,66225.4,48830,31,8.39,2689291,70193,53713,"MIHPT-20",87.1,75,76
"1046","(76,77]",34.2,7.5385,2315927.6,63821.95,44923.6,37,8.74,2535478,66378,53713,"MIHPT-20",87.1,76,77
"1047","(77,78]",36.45,6.394,2127506.4,60960.7,43947,40,7.38,2740562,64852,53713,"MIHPT-20",87.1,77,78
"1048","(78,79]",31.95,8.0885,3487899.45,66301.4,45656.05,37,8.9,5580004,77059,53713,"MIHPT-20",87.1,78,79
"1049","(79,80]",33,7.589,3226233.65,64508.65,42237.95,35,8.28,4171270,69430,53713,"MIHPT-20",87.1,79,80
"1050","(80,81]",33.1050000000745,8.5045,3100680.5,63326,42726.2,39,13.14,4109012,67904,63478,"MIHPT-20",87.1,80,81
"1051","(81,82]",0.349999997764825,22.194,2892361.3,61151.45,41017.2,3.29999995231628,28.44,3745232,64852,53713,"MIHPT-20",87.1,81,82
"1052","(82,83]",9.1850000012666,24.543,7040009.9,82056.7,48585.8,16,33.12,10669271,97659,63478,"MIHPT-20",87.1,82,83
"1053","(83,84]",6.04499996937811,26.453,6226630.65,75266.4,44191.15,12,33.27,15404523,114444,58596,"MIHPT-20",87.1,83,84
"1054","(84,85]",4.71100001372397,23.6325,7317911.3,80072.95,44435.3,9,28.1,14294869,107578,48830,"MIHPT-20",87.1,84,85
"1055","(85,86]",11.1214285918645,25.603,8663530.15789474,88544,47030.8947368421,17,28.47,15717032,141148,63478,"MIHPT-20",87.1,85,86
"1099","(40,41]",0.287647065432633,33.139,861903.7,6228560.9,4902005.15,1.20000004768372,41.13,920438,6535539,5581225,"MIHPT-21",91.05,40,41
"1100","(41,42]",0.770999997854232,36.4285,756004.5,6414609.45,4189092.6,4.30000019073486,59.3,815455,6615650,4550920,"MIHPT-21",91.05,41,42
"1101","(42,43]",0.165000001341104,29.1655,660054.3,6552629.05,3521591.85,0.930000007152557,40.61,731223,6786554,4160283,"MIHPT-21",91.05,42,43
"1102","(43,44]",1.62899996936321,17.023,553788.9,6306230.35,2429029.35,4,23.8,584735,6537065,2758873,"MIHPT-21",91.05,43,44
"1103","(44,45]",1.52499999627471,17.28,458266.1,698034.5,281990.95,4.09999990463257,19.43,500504,1103244,576189,"MIHPT-21",91.05,44,45
"1104","(45,46]",0.896500001102685,14.1555,460768.4,748542.75,271736.95,3,19.13,498062,843837,341807,"MIHPT-21",91.05,45,46
"1110","(51,52]",1.54249999448657,12.8285,467726.8,389072.9,119632.35,9.5,15.16,576189,572985,214850,"MIHPT-21",91.05,51,52
"1111","(52,53]",2.14049999266863,15.9065,635212.35,608844.3,216314.9,5.40000009536743,26.13,728782,674459,253914,"MIHPT-21",91.05,52,53
"1112","(53,54]",0.468000007420779,12.38,1113864.5,734237.25,279793.55,2.20000004768372,17.24,1729789,881222,356456,"MIHPT-21",91.05,53,54
"1113","(54,55]",1.09149998575449,25.6545,1619373.25,632877.55,229255.15,4.19999980926514,39.87,2089908,881222,366222,"MIHPT-21",91.05,54,55
"1114","(55,56]",0.295000003650785,41.938,2916348.7,522248,198248.35,1.60000002384186,49.12,4148076,576037,268563,"MIHPT-21",91.05,55,56
"1115","(56,57]",3.08499997258186,32.9865,1934690.35,453695.85,141117.7,4.19999980926514,37.69,3005463,495926,170904,"MIHPT-21",91.05,56,57
"1116","(57,58]",3.55050000026822,27.865,1660512.1,584048.05,223395.55,8.5,31.29,2666097,1226844,600604,"MIHPT-21",91.05,57,58
"1117","(58,59]",4.36849999502301,18.231,2066591.4,832010.9,343760.4,10,23.68,4212775,1355785,639668,"MIHPT-21",91.05,58,59
"1118","(59,60]",2.46000003889203,20.157,1028595.85,446066.15,153325,8.10000038146973,26.16,1658986,577563,234382,"MIHPT-21",91.05,59,60
"1119","(60,61]",1.55000001303852,24.598,1445783.8,645542.65,284676.75,11,30.91,2985931,1017029,571306,"MIHPT-21",91.05,60,61
"1120","(61,62]",2.40499999634922,23.9895,789880.15,459494.4,140141,11,29.18,1008332,745415,278329,"MIHPT-21",91.05,61,62
"1121","(62,63]",23.7650000043213,26.955,2004211.45,603389.1,240730.05,72,40.88,5810724,1024659,483413,"MIHPT-21",91.05,62,63
"1122","(63,64]",69.7,5.2695,4971160,842120.2,387707.15,73,8.99,15623035,1461836,1030305,"MIHPT-21",91.05,63,64
"1123","(64,65]",70.6,6.2075,674459.05,355388,100588.8,83,7.46,791040,447096,126957,"MIHPT-21",91.05,64,65
"1124","(65,66]",78.5,6.293,694845.5,158086.2,55177.85,85,8.34,778832,305948,92776,"MIHPT-21",91.05,65,66
"1125","(66,67]",52.1,6.988,971282.1,151066.8,57863.3,73,14.04,1363567,158696,63478,"MIHPT-21",91.05,66,67
"1126","(67,68]",54.25,8.602,2211493.35,238731.2,107913.15,70,11.56,3877072,460830,234382,"MIHPT-21",91.05,67,68
"1127","(68,69]",8.94500005282462,11.958,2096499.5,298547.3,121341.45,24,15.6,4010132,464644,219733,"MIHPT-21",91.05,68,69
"1128","(69,70]",15.872000014782,13.1365,3049165.25,218703.25,88625.45,29,15.52,5129551,232704,102542,"MIHPT-21",91.05,69,70
"1129","(70,71]",23.7550000190735,17.52,1961607.65,182119.3,76173.8,57,20.83,2900479,205237,92776,"MIHPT-21",91.05,70,71
"1130","(71,72]",23.8,16.6925,3445539.65,213057.2,103518.6,32,20.47,4096804,244148,136723,"MIHPT-21",91.05,71,72
"1131","(72,73]",27.85,11.4825,2471328.05,182081.1,84963.25,40,15.4,4243294,235755,136723,"MIHPT-21",91.05,72,73
"1132","(73,74]",26.4,12.216,4341380.2,182653.25,88137.3,33,14.55,7646718,221259,112308,"MIHPT-21",91.05,73,74
"1133","(74,75]",28.2050000000745,13.292,7027436.25,191160.2,84474.9,43,15.35,9361858,219733,126957,"MIHPT-21",91.05,74,75
"1134","(75,76]",3.14000002108514,13.4045,7359721.7,180364.4,77394.55,15,15.89,11129490,214393,107425,"MIHPT-21",91.05,75,76
"1135","(76,77]",3.25999999120831,15.19,5896481.2,179143.7,76173.9,9.39999961853027,16.36,9861141,225074,112308,"MIHPT-21",91.05,76,77
"1136","(77,78]",7.3149999525398,13.9015,6044801.15,163045.15,69826.1,14,15.48,10075991,189215,87893,"MIHPT-21",91.05,77,78
"1137","(78,79]",19.2,14.8225,7259987.15,157284.85,65431.6,38,17.79,10455642,187689,83010,"MIHPT-21",91.05,78,79
"1138","(79,80]",20.7,15.9795,5801324.5,141224.35,60060.5,26,17.25,10255440,159459,68361,"MIHPT-21",91.05,79,80
"1139","(80,81]",8.85899999663234,16.547,3826105.45,133022.45,59816.45,20,18.77,8265634,155644,73244,"MIHPT-21",91.05,80,81
"1141","(82,83]",0.919999972730875,15.9695,1946775.7,112727.75,52980.5,8.89999961853027,20.6,2620930,119022,63478,"MIHPT-21",91.05,82,83
"1183","(31,32]",3.5128571752991,22.689,690694.8,71668.85,17824274.45,9.19999980926514,26.84,822779,83468,19385356,"MIHPT-22",72.55,31,32
"1184","(32,33]",1.67899999804795,33.4495,664937.25,89228.55,13178380.6,4.69999980926514,54.77,794702,99414,16162603,"MIHPT-22",72.55,32,33
"1185","(33,34]",0.181000002473593,44.6275,479629,108241.5,9140659.9,1.60000002384186,54.1,590838,115360,11186865,"MIHPT-22",72.55,33,34
"1186","(34,35]",1.2300000153482,29.1215,701132.3,72439.4,15562242.55,7.59999990463257,34.55,926542,96133,21470382,"MIHPT-22",72.55,34,35
"1187","(35,36]",0.274999996647239,52.8,958403.25,56588.95,21891537.2,3.59999990463257,67.39,1201209,64165,23281962,"MIHPT-22",72.55,35,36
"1188","(36,37]",0.961000010371208,46.0945,1551744.05,63997.35,21651295.8,7.5,59.49,2053285,89496,29913022,"MIHPT-22",72.55,36,37
"1189","(37,38]",0.584999994188547,32.5145,1614185,75880.4,16390392.85,8.69999980926514,46.75,2170476,86901,20552386,"MIHPT-22",72.55,37,38
"1190","(38,39]",0.166000003367662,35.284,2559526.3,54582.3,24339366,0.970000028610229,42.38,4039430,74541,35088964,"MIHPT-22",72.55,38,39
"1193","(41,42]",1.06049998961389,32.3605,2866725.65,57718.25,28989166,4.09999990463257,39.71,3800165,116810,35337992,"MIHPT-22",72.55,41,42
"1195","(43,44]",3.41599999628961,28.8385,608355.9,64092.6,2293527,6.40000009536743,43.92,784936,65767,2812586,"MIHPT-22",72.55,43,44
"1196","(44,45]",13.0949999738485,32.2335,556108.2,62089.85,1748588.5,18,38.85,817896,64013,1811579,"MIHPT-22",72.55,44,45
"1197","(45,46]",0.125000002607703,35.5925,547685.15,59946.05,1788384.6,0.600000023841858,39.17,738548,61418,1914121,"MIHPT-22",72.55,45,46
"1198","(46,47]",8.95999998152256,21.595,474623.9,59476.7,1639942.8,21,28.8,568865,62181,1796930,"MIHPT-22",72.55,46,47
"1203","(51,52]",1.70999999344349,10.299,411572.6,64321.75,1628711.7,4.69999980926514,13.06,484634,64852,1679739,"MIHPT-22",72.55,51,52
"1204","(52,53]",1.91499998420477,12.4215,627765.75,65519.45,1622852.05,6.09999990463257,14.26,2680746,65920,1665090,"MIHPT-22",72.55,52,53
"1205","(53,54]",2.72749998681247,7.1175,3615955,63665.4,1781060.25,11,8.57,5277261,64470,1840876,"MIHPT-22",72.55,53,54
"1206","(54,55]",9.94499999545515,8.755,1802056.95,64809.85,1695120.1,14,9.86,4773094,65462,1850642,"MIHPT-22",72.55,54,55
"1207","(55,56]",10.7699999928474,10.8945,870510,65263.85,1579638.2,15,14.27,1298868,65615,1626026,"MIHPT-22",72.55,55,56
"1208","(56,57]",14.1450000286102,10.718,719321.25,64817.5,1513962.15,20,14.28,1009552,65233,1562548,"MIHPT-22",72.55,56,57
"1209","(57,58]",14.3449999928474,10.659,775475.4,63524.25,1465620.9,18,13.49,1003449,64165,1484420,"MIHPT-22",72.55,57,58
"1210","(58,59]",18.35,10.4395,929471.8,62685.05,1420942,23,12.09,1268349,63250,1435591,"MIHPT-22",72.55,58,59
"1211","(59,60]",27.9,8.859,1483321.6,61601.6,1385540.25,34,10.11,1970275,62105,1411176,"MIHPT-22",72.55,59,60
"1212","(60,61]",30.3,8.998,1716605.1,60560.25,1340128.9,34,10.14,2081362,61113,1372112,"MIHPT-22",72.55,60,61
"1213","(61,62]",28.65,8.0315,2341502.1,59453.75,1312784.25,33,9.03,3101901,60121,1342814,"MIHPT-22",72.55,61,62
"1214","(62,63]",31.45,7.806,2412549.15,57275.6,1230506.05,40,8.58,3133640,57833,1250038,"MIHPT-22",72.55,62,63
"1215","(63,64]",37.6,6.8835,2555498,56009.1,1195349.35,53,8.67,3186132,56764,1210974,"MIHPT-22",72.55,63,64
"1216","(64,65]",45.1849999904633,5.1365,4082827.15,54441.2,1210730.15,59,6.5,5422528,54933,1225623,"MIHPT-22",72.55,64,65
"1217","(65,66]",48.75,5.848,6288033.75,52980.2,1178014.75,62,7.47,15563219,53865,1206092,"MIHPT-22",72.55,65,66
"1218","(66,67]",51.05,5.5345,15581652.7,51965.3,1255409.3,55,7.18,15583972,52568,1289102,"MIHPT-22",72.55,66,67
"1219","(67,68]",45.8,5.7505,11262917,51980.5,1192907.5,58,6.91,15581531,52721,1235389,"MIHPT-22",72.55,67,68
"1220","(68,69]",32.2949999954551,7.646,9201513.9,51187.25,1131870.55,55,9.88,14404737,51653,1186560,"MIHPT-22",72.55,68,69
"1221","(69,70]",12.6030000030994,10.312,3124485.1,50130.45,1038117.8,30,12.28,3426618,50737,1064486,"MIHPT-22",72.55,69,70
"1222","(70,71]",0.910000013187528,8.263,2540482.8,48688.45,1001983.6,8.60000038146973,9.42,3424177,49440,1010773,"MIHPT-22",72.55,70,71
"1223","(71,72]",10.1666666666667,5.8565,2742088,47609,997955.125,15,7.49,3385113,47838,1005890,"MIHPT-22",72.55,71,72
"1277","(37,38]",22.5,5.184,552445.95,40658.3,36622.5,23,6.63,560320,41963,48830,"MIHPT-24",43,37,38
"1278","(38,39]",23.1899999856949,8.177,572832.4,87458.4,52003.65,32,10.14,609149,166173,73244,"MIHPT-24",43,38,39
"1279","(39,40]",19.35,8.546,593707.15,160229.85,72023.3,25,12.44,611591,178304,83010,"MIHPT-24",43,39,40
"1280","(40,41]",12.9899999909103,6.8005,623126.9,153042.65,79592.2,22,10.45,721458,257653,122074,"MIHPT-24",43,40,41
"1281","(41,42]",21.75,4.9665,835201.764705882,465878.588235294,231796.941176471,22,5.74,948515,642262,332041,"MIHPT-24",43,41,42
"1452","(30,31]",10.2636363648556,8.7555,250801,2212.65,30762.9,63,52.63,361339,2365,34181,"MIHPT-28",69.65,30,31
"1454","(32,33]",27.7050000000745,2.7325,184820.25,2228.05,29053.85,80,3.26,202643,2365,34181,"MIHPT-28",69.65,32,33
"1455","(33,34]",13.440000000596,3.2015,267342.25,2235.65,34181,26,3.96,357677,2365,48830,"MIHPT-28",69.65,33,34
"1457","(35,36]",1.69099999368191,3.5355,268623.9,2285.2,32716.1,4.5,4.05,329600,2365,39064,"MIHPT-28",69.65,35,36
"1467","(45,46]",75.2849999979138,6.5495,525040.4,3052,33692.7,150,7.87,1112094,3128,48830,"MIHPT-28",69.65,45,46
"1468","(46,47]",30.5900000244379,6.116,902127.05,3128,41017.2,150,6.74,1168248,3204,53713,"MIHPT-28",69.65,46,47
"1469","(47,48]",14.0599999960512,6.19,1015533.85,3101.35,39064,47,7.34,1629688,3204,53713,"MIHPT-28",69.65,47,48
"1470","(48,49]",4.28499999642372,7.7495,1244483.75,3116.7,40773,37,9.19,2274239,3281,68361,"MIHPT-28",69.65,48,49
"1471","(49,50]",19.0300000011921,4.903,1133579.6,3105.25,36622.5,150,6.41,2274239,3281,43947,"MIHPT-28",69.65,49,50
"1490","(68,69]",150,17.0285714285714,1474654.42857143,3062.85714285714,29298,150,18.44,2161931,3128,34181,"MIHPT-28",69.65,68,69
"1517","(24,25]",16,3.869,471327.8,44743.85,38087.4,16,6.22,518815,45167,43947,"MIHPT-29",52.05,24,25
"1532","(39,40]",82,38.08,456557,44404,48830,82,38.08,456557,44404,48830,"MIHPT-29",52.05,39,40
"1533","(40,41]",32.6250000003725,7.396,618365.95,44388.4,52736.8,80,36.48,803247,44480,57376,"MIHPT-29",52.05,40,41
"1534","(41,42]",0.335000010952353,4.254,887539.2,44449.55,57436.55,4.80000019073486,5.69,1085238,44556,59817,"MIHPT-29",52.05,41,42
"1535","(42,43]",0.184999999031424,4.905,756065.6,44453.35,55727.65,1.79999995231628,5.9,847194,44556,63479,"MIHPT-29",52.05,42,43
"1536","(43,44]",0.834999982267618,6.264,681661.45,44483.75,59695,8.39999961853027,9.1,787378,44785,64700,"MIHPT-29",52.05,43,44
"1538","(45,46]",0.34500000141561,3.781,843714.65,44567.85,63662.35,5,4.49,974151,44709,73245,"MIHPT-29",52.05,45,46
"1539","(46,47]",0.159999999031424,4.1145,930936.55,44586.8,64028.7,1.29999995231628,4.31,1070589,44709,72024,"MIHPT-29",52.05,46,47
"1601","(12,13]",3.66249996423721,6.9875,442457.5,9190.15,48097.55,4.59999990463257,7.68,450453,9308,58596,"MIHPT-31",51.85,12,13
"1602","(13,14]",2.94149999022484,4.4655,442640.55,9152,48097.55,5.09999990463257,5.63,456557,9232,53713,"MIHPT-31",51.85,13,14
"1603","(14,15]",4.87999999411404,3.943,464430.65,9209.15,46876.8,8.10000038146973,4.32,482192,9308,48830,"MIHPT-31",51.85,14,15
"1604","(15,16]",0.611999988555908,3.788,464430.75,9201.6,48585.85,4.69999980926514,4.07,480972,9308,58596,"MIHPT-31",51.85,15,16
"1609","(20,21]",0.78000000603497,5.7515,464613.9,9167,47365.1,5.5,6.18,517594,9308,53713,"MIHPT-31",51.85,20,21
"1610","(21,22]",1.23700000755489,6.409,517838,9312,47609.25,5,7.2,582293,9537,53713,"MIHPT-31",51.85,21,22
"1611","(22,23]",0.264499998837709,7.639,555009.55,9460.7,50050.75,1.10000002384186,8.16,606708,9613,58596,"MIHPT-31",51.85,22,23
"1612","(23,24]",0.375499997660517,6.6275,523026.15,9304.3,46876.8,2.29999995231628,7.58,594501,9461,53713,"MIHPT-31",51.85,23,24
"1619","(30,31]",0.117000001296401,7.39,509109.8,9152.05,42970.4,0.439999997615814,10.23,561541,9308,48830,"MIHPT-31",51.85,30,31
"1651","(9,10]",63.0714285714286,19.9165,321237.7,9190.15,85696.1,78,21.76,322275,9308,234382,"MIHPT-32",44.8,9,10
"1652","(10,11]",47,20.593,321542.95,9163.35,177251.45,51,25.17,323496,9308,268563,"MIHPT-32",44.8,10,11
"1653","(11,12]",43.6,20.5245,321848.15,9178.7,78859.9,53,23.43,323496,9308,136723,"MIHPT-32",44.8,11,12
"1654","(12,13]",46.75,16.471,319101.3,9197.75,50294.7,58,18.96,323496,9308,78127,"MIHPT-32",44.8,12,13
"1655","(13,14]",35.8,14.707,320017.1,9212.95,34669.3,42,15.65,322275,9308,43947,"MIHPT-32",44.8,13,14
"1656","(14,15]",42.65,14.449,321970.15,9186.35,28565.55,54,14.66,323496,9308,34181,"MIHPT-32",44.8,14,15
"1657","(15,16]",51.7,14.0035,332895.9,9224.4,31007.05,54,14.45,354015,9384,39064,"MIHPT-32",44.8,15,16
"1658","(16,17]",39.85,13.937,1190954.25,9666.7,35645.9,49,15.92,4395886,11368,48830,"MIHPT-32",44.8,16,17
"1659","(17,18]",30.9,13.5915,4368907.9,11871.6,49318.05,35,16.05,9682913,14801,68361,"MIHPT-32",44.8,17,18
"1660","(18,19]",20.4949999809265,14.391,8183782.4,15121.95,36134.2,36,16.98,10533769,16251,48830,"MIHPT-32",44.8,18,19
"1661","(19,20]",16.0199999809265,17.3055,6539078.85,14149.15,36866.65,24,33.78,11006195,16938,43947,"MIHPT-32",44.8,19,20
"1662","(20,21]",2.77400000914931,14.6195,12383129.35,19116.2,41993.8,5.5,15.92,15526597,23652,48830,"MIHPT-32",44.8,20,21
"1663","(21,22]",1.86849999465048,13.2035,10149845.95,18776.4,34181,4.59999990463257,15.8,15526597,23423,39064,"MIHPT-32",44.8,21,22
"1664","(22,23]",2.95349999628961,13.2565,5470564.95,15099.05,34425.15,15,15.62,10008850,18540,43947,"MIHPT-32",44.8,22,23
"1665","(23,24]",0.632000002264977,14.832,9982909.65,17567.15,44191.15,2.5,15.73,14103213,20905,53713,"MIHPT-32",44.8,23,24
"1675","(33,34]",0.498999999091029,11.569,6268196.6,19764.6,33936.85,3.20000004768372,11.96,8481704,20981,39064,"MIHPT-32",44.8,33,34
"1676","(34,35]",0.785499999299646,27.8425,3918393.35,18486.55,30274.6,3.59999990463257,53.82,5201575,18921,39064,"MIHPT-32",44.8,34,35
"1677","(35,36]",5.36749998666346,13.067,8758507.05,20798.4,33448.55,12,15.87,15547350,24262,43947,"MIHPT-32",44.8,35,36
"1678","(36,37]",12.1849999904633,12.355,8236091.3,21431.65,31983.65,15,15.43,14519486,24186,39064,"MIHPT-32",44.8,36,37
"1679","(37,38]",1.4580000128597,10.1125,3607592.9,18284.25,31739.5,5.80000019073486,11.68,5219886,19608,39064,"MIHPT-32",44.8,37,38
"1680","(38,39]",0.416000005230308,9.5025,5259559.85,19066.5,33448.55,2.5,11.37,6279488,19532,43947,"MIHPT-32",44.8,38,39
"1696","(8,9]",17.6666666666667,19.433,460646.35,11784.05,163091.1,28,24.33,462661,11902,576189,"MIHPT-33",45.5,8,9
"1697","(9,10]",17.0050000190735,18.63,461989.3,11734.5,283455.85,24,19.54,463881,11826,419935,"MIHPT-33",45.5,9,10
"1698","(10,11]",0.894999999925495,19.3215,459791.8,11791.75,109378.5,5.5,21.52,461440,11979,200201,"MIHPT-33",45.5,10,11
"1699","(11,12]",0.935000007227063,14.8515,458449.15,11806.95,47853.35,9,16.81,460219,11902,63478,"MIHPT-33",45.5,11,12
"1700","(12,13]",1.76850000433624,13.1045,459425.7,11829.8,133060.8,6.30000019073486,14.81,462661,11902,366222,"MIHPT-33",45.5,12,13
"1701","(13,14]",6.36500005982816,13.639,458571.1,11768.9,33936.85,13,16.82,460219,11826,39064,"MIHPT-33",45.5,13,14
"1702","(14,15]",6.68000000715256,11.3395,459303.5,11784.1,34669.3,14,13.32,462661,11902,43947,"MIHPT-33",45.5,14,15
"1703","(15,16]",0.905000005662442,13.23,472731.7,11921.35,37599.1,3.20000004768372,14.9,484634,12131,48830,"MIHPT-33",45.5,15,16
"1707","(19,20]",0.548999997600913,12.8405,530716.85,11875.55,35890.05,2.70000004768372,18.97,686056,12055,43947,"MIHPT-33",45.5,19,20
"1729","(41,42]",0.445000003650784,11.3775,12471266.75,19100.7,45167.75,2.5,11.76,15015106,20600,53713,"MIHPT-33",45.5,41,42
"1730","(42,43]",0.489500003308057,10.6265,4441725.05,14351.3,40773.05,2.40000009536743,11.64,6919156,15107,48830,"MIHPT-33",45.5,42,43
"1742","(7,8]",10.969230725215,15.191,356395.15,7168.05,1105990.8,17,18.68,361339,7477,2421949,"MIHPT-34",56.25,7,8
"1743","(8,9]",39.8050000071526,19.969,356883.3,6946.85,2257637.25,75,24.55,361339,7172,4038209,"MIHPT-34",56.25,8,9
"1744","(9,10]",41.9,14.614,353099.05,7358.65,181402.1,48,19.88,357677,7477,590838,"MIHPT-34",56.25,9,10
"1745","(10,11]",69.45,12.0645,350474.3,7381.7,37843.25,99,15.8,351573,7477,43947,"MIHPT-34",56.25,10,11
"1746","(11,12]",81.75,9.9965,350413.3,7377.75,35401.75,91,12.38,351573,7477,48830,"MIHPT-34",56.25,11,12
"1747","(12,13]",38.75,11.133,353831.4,7435.15,44679.3,67,13.54,386975,7630,83010,"MIHPT-34",56.25,12,13
"1748","(13,14]",12.4519999988377,13.5365,1234229.55,8003.6,83742.75,29,16.45,1749321,8240,122074,"MIHPT-34",56.25,13,14
"1749","(14,15]",0.820000002533197,13.9865,2134708.55,8514.7,78371.3,13,18.43,2553789,8774,92776,"MIHPT-34",56.25,14,15
"1750","(15,16]",0.360000000149011,8.9285,1491317.35,8346.85,40284.75,4,10.15,2078921,8545,53713,"MIHPT-34",56.25,15,16
"1751","(16,17]",2.44000001624227,10.7975,1521286.6,8476.65,46876.8,9,12.4,1738334,8698,58596,"MIHPT-34",56.25,16,17
"1761","(26,27]",1.11000000089407,9.616,730857.25,8262.9,67140.65,4.09999990463257,10.18,1206092,8545,112308,"MIHPT-34",56.25,26,27
"1762","(27,28]",1.81499999128282,7.321,644978.15,8136.95,141605.8,7.09999990463257,9.16,1013214,8393,278329,"MIHPT-34",56.25,27,28
"1763","(28,29]",0.125000002607703,6.7175,1120517.55,8335.5,277840.6,0.600000023841858,7.52,1444136,8545,434584,"MIHPT-34",56.25,28,29
"1764","(29,30]",4.33500000089407,6.3715,1309732.4,12772.05,294686.85,17,7.27,1735893,18006,444350,"MIHPT-34",56.25,29,30
"1765","(30,31]",0.775500009208917,6.584,1868282.15,16643.95,615741.35,4.80000019073486,7.09,2683187,18769,986358,"MIHPT-34",56.25,30,31
"1766","(31,32]",0.23499999679625,6.096,1980163.05,16296.95,386242.25,2.09999990463257,6.85,2625812,18769,703146,"MIHPT-34",56.25,31,32
"1802","(9,10]",2.01250000949949,15.0645,451490.8,12558.55,42970.4,8.30000019073486,17.88,454115,12665,53713,"MIHPT-36",53.65,9,10
"1803","(10,11]",8.7599999666214,13.868,454176.4,12600.45,40773.05,12,15.19,456557,12818,48830,"MIHPT-36",53.65,10,11
